time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,new_ehc_plans,mainstream_la_maintained,mainstream_la_maintained_resourced_provision,mainstream_la_maintained_senunit,mainstream_academy,mainstream_academy_resourced_provision,mainstream_academy_senunit,mainstream_free_school,mainstream_free_school_resourced_provision,mainstream_free_school_senunit,mainstream_independent,mainstream_total,mainstream_total_pc,special_la_maintained,special_academy_free,special_independent,special_non_maintained,special_total,special_total_pc,ap_pru_academy,ap_pru_free_school,ap_pru_la_maintained,ap_pru_total,AP_PRU_total_pc,general_fe_tertiary_colleges,specialist_post_16_institutions,ukrlp_provider,fe_total,fe_total_pc,elective_home_education,other_arrangements_la,other_arrangements_parents,online_provider,w_settings,other_schools,other_placement_settings,neet,neet_ntci,neet_other,neet_other_csa,ed_elsewhere,ed_elsewhere_pc,nm_early_years,nm_early_years_pc,placement_unknown,placement_unknown_pc,await_prov_2022,perm_ex_2022
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Sex,Female,39,16,1,0,12,1,0,0,0,0,1,31,79.5,1,0,1,0,2,5.1,0,0,0,0,0,3,0,0,3,7.7,1,0,0,x,x,x,0,0,0,0,0,1,2.6,2,5.1,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Sex,Male,110,54,4,0,15,4,0,10,0,0,2,89,80.9,6,0,0,1,7,6.4,2,0,0,2,1.8,0,0,0,0,0,2,4,0,x,x,x,0,1,0,0,0,7,6.4,4,3.6,1,0.9,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 10,32,22,1,0,6,0,0,0,0,0,0,29,90.6,0,2,0,0,2,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,3.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 11,31,11,4,1,6,0,0,3,0,0,0,25,80.6,1,3,0,0,4,12.9,0,0,1,1,3.2,0,0,0,0,0,0,0,1,x,x,x,0,0,0,0,0,1,3.2,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 12,27,12,1,0,3,1,0,3,0,0,0,20,74.1,0,5,0,0,5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,3.7,0,0,1,3.7,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 13,14,5,1,0,2,0,0,2,0,0,0,10,71.4,0,2,0,0,2,14.3,0,1,0,1,7.1,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,7.1,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 14,6,3,0,0,1,0,0,0,0,0,0,4,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,16.7,0,0,1,16.7,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 15,11,4,1,0,2,0,0,2,0,0,0,9,81.8,0,0,0,0,0,0,0,0,1,1,9.1,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,9.1,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 16,2,1,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,50,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 17,8,2,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,50,0,0,0,x,x,x,0,0,0,1,1,2,25,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 20 and over,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,100,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 4,101,42,6,10,9,1,0,3,0,0,0,71,70.3,8,13,0,0,21,20.8,0,0,0,0,0,0,0,0,0,0,1,1,2,x,x,x,0,0,0,0,0,4,4,4,4,1,1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 5,106,63,3,6,10,1,0,0,0,0,0,83,78.3,3,12,0,0,15,14.2,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,x,0,0,0,1,0,2,1.9,3,2.8,3,2.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 6,57,35,3,2,6,0,0,5,0,0,0,51,89.5,2,1,0,0,3,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,1,2,3.5,0,0,1,1.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 7,48,28,3,3,6,0,0,1,0,0,0,41,85.4,0,5,0,0,5,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,2,4.2,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 8,33,21,0,3,3,0,0,1,0,0,0,28,84.8,0,3,1,0,4,12.1,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,3,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Age when plan started,age 9,19,10,1,2,1,1,0,1,0,0,0,16,84.2,0,1,1,0,2,10.5,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,5.3,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Any other ethnic group,8,5,0,0,1,0,0,0,0,0,0,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,12.5,1,12.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Asian - Any other Asian background,21,7,2,2,3,1,0,1,0,0,0,16,76.2,2,1,0,0,3,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,9.5,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Asian - Bangladeshi,67,42,1,5,4,0,0,2,0,0,0,54,80.6,1,2,0,0,3,4.5,0,0,0,0,0,4,0,0,4,6,0,0,1,x,x,x,0,0,0,2,0,3,4.5,0,0,3,4.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Asian - Indian,22,10,0,1,4,0,0,2,0,0,0,17,77.3,1,1,0,0,2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,4.5,1,4.5,1,4.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Asian - Pakistani,35,18,3,1,7,0,0,2,0,0,0,31,88.6,2,1,0,0,3,8.6,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,2.9,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Black - Any other Black background,6,4,0,0,0,1,0,0,0,0,0,5,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,16.7,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Black - Black African,91,56,5,2,7,0,0,2,0,0,0,72,79.1,2,14,0,0,16,17.6,0,0,0,0,0,1,0,0,1,1.1,0,0,2,x,x,x,0,0,0,0,0,2,2.2,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Black - Black Caribbean,9,4,2,0,0,0,0,1,0,0,0,7,77.8,0,2,0,0,2,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Mixed - Any other Mixed background,15,9,0,2,1,0,0,0,0,0,0,12,80,0,0,0,0,0,0,0,0,1,1,6.7,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,13.3,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Mixed - White and Asian,7,2,0,1,1,0,0,0,0,0,0,4,57.1,0,1,0,0,1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,14.3,1,14.3,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Mixed - White and Black African,17,11,0,0,0,0,0,1,0,0,0,12,70.6,0,4,0,0,4,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,5.9,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Mixed - White and Black Caribbean,14,2,2,0,2,0,0,1,0,0,0,7,50,1,4,0,0,5,35.7,0,1,0,1,7.1,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,7.1,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,Unclassified,28,9,1,0,4,1,0,1,0,0,0,16,57.1,2,2,0,0,4,14.3,0,0,1,1,3.6,2,0,0,2,7.1,1,1,0,x,x,x,0,0,0,0,1,3,10.7,1,3.6,1,3.6,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,White - Any other White background,38,14,4,3,7,1,0,1,0,0,0,30,78.9,0,4,0,0,4,10.5,0,0,0,0,0,1,0,0,1,2.6,1,0,0,x,x,x,0,0,0,0,1,2,5.3,0,0,1,2.6,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,White - Gypsy/Roma,1,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,White - Irish,1,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,White - Traveller of Irish heritage,1,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Ethnicity,White - White British,121,64,4,9,14,0,0,7,0,0,0,98,81,3,11,2,0,16,13.2,0,0,0,0,0,2,0,0,2,1.7,0,0,1,x,x,x,0,0,0,0,1,2,1.7,0,0,3,2.5,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,New EHC plans,New EHC plans,502,259,24,27,55,4,0,21,0,0,0,390,77.7,14,47,2,0,63,12.5,0,1,2,3,0.6,10,0,0,10,2,3,2,4,x,x,x,0,0,0,2,6,17,3.4,8,1.6,11,2.2,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Sex,Female,138,70,7,7,14,1,0,5,0,0,0,104,75.4,6,12,0,0,18,13,0,1,1,2,1.4,4,0,0,4,2.9,1,0,2,x,x,x,0,0,0,1,2,6,4.3,1,0.7,3,2.2,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,Sex,Male,364,189,17,20,41,3,0,16,0,0,0,286,78.6,8,35,2,0,45,12.4,0,0,1,1,0.3,6,0,0,6,1.6,2,2,2,x,x,x,0,0,0,1,4,11,3,7,1.9,8,2.2,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 10,57,45,0,0,8,0,0,0,0,0,3,56,98.2,0,0,1,0,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 11,53,23,0,0,23,0,0,4,0,0,0,50,94.3,0,2,0,0,2,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,1.9,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 12,28,10,0,0,11,0,0,3,0,0,1,25,89.3,0,1,0,0,1,3.6,0,0,1,1,3.6,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,3.6,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 13,24,6,0,0,7,1,0,5,0,0,1,20,83.3,1,0,0,0,1,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,2,3,12.5,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 14,24,6,0,0,5,0,0,3,0,0,4,18,75,0,4,0,0,4,16.7,0,0,1,1,4.2,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,4.2,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 15,34,6,0,0,17,0,0,3,0,0,1,27,79.4,0,1,1,0,2,5.9,0,0,2,2,5.9,0,0,0,0,0,0,2,0,x,x,x,0,0,0,0,1,3,8.8,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 16,31,7,0,0,10,0,0,3,0,0,0,20,64.5,1,0,0,0,1,3.2,0,0,0,0,0,6,0,0,6,19.4,0,3,0,x,x,x,1,0,0,0,0,4,12.9,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 17,12,1,0,0,1,0,0,0,0,0,1,3,25,0,0,0,0,0,0,0,0,1,1,8.3,6,0,1,7,58.3,0,1,0,x,x,x,0,0,0,0,0,1,8.3,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 18,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.3,0,0,0,0,0,3,1,1,5,71.4,0,0,0,x,x,x,1,0,0,0,0,1,14.3,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 20 and over,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,1,0,1,100,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 3,14,4,0,0,1,0,0,0,0,0,0,5,35.7,7,0,0,0,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,14.3,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 4,125,74,2,0,12,2,0,4,0,0,0,94,75.2,18,2,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,2,0,2,1.6,9,7.2,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 5,134,88,3,0,21,4,0,0,0,0,4,120,89.6,7,0,1,0,8,6,0,0,0,0,0,0,0,0,0,0,1,1,0,x,x,x,0,0,0,0,0,2,1.5,4,3,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 6,57,44,0,0,8,0,0,0,0,0,3,55,96.5,0,0,1,0,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,1.8,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 7,55,38,0,0,11,0,0,3,0,0,1,53,96.4,0,1,0,0,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,1.8,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 8,55,39,0,0,12,0,0,0,0,0,1,52,94.5,0,1,1,0,2,3.6,0,0,0,0,0,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,1.8,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Age when plan started,age 9,53,39,0,0,8,0,0,0,0,0,4,51,96.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,1.9,1,1.9,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Any other ethnic group,56,36,0,0,12,0,0,0,0,0,0,48,85.7,2,0,0,0,2,3.6,0,0,1,1,1.8,0,0,0,0,0,1,1,0,x,x,x,0,0,0,0,1,3,5.4,2,3.6,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Asian - Any other Asian background,19,17,0,0,2,0,0,0,0,0,0,19,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Asian - Bangladeshi,7,2,0,0,5,0,0,0,0,0,0,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Asian - Chinese,8,7,0,0,1,0,0,0,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Asian - Indian,15,9,0,0,2,1,0,0,0,0,0,12,80,0,1,0,0,1,6.7,0,0,1,1,6.7,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,1,6.7,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Asian - Pakistani,10,8,0,0,2,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Black - Any other Black background,12,8,0,0,2,0,0,1,0,0,0,11,91.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,8.3,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Black - Black African,51,30,0,0,10,1,0,3,0,0,0,44,86.3,2,0,0,0,2,3.9,0,0,0,0,0,1,0,0,1,2,0,1,0,x,x,x,0,0,0,1,1,3,5.9,1,2,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Black - Black Caribbean,13,10,0,0,3,0,0,0,0,0,0,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Mixed - Any other Mixed background,30,17,0,0,8,0,0,1,0,0,0,26,86.7,1,0,0,0,1,3.3,0,0,0,0,0,3,0,0,3,10,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Mixed - White and Asian,11,6,0,0,2,0,0,2,0,0,0,10,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,9.1,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Mixed - White and Black African,16,8,0,0,3,0,0,2,0,0,1,14,87.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.3,0,1,0,x,x,x,0,0,0,0,0,1,6.3,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Mixed - White and Black Caribbean,21,8,0,0,7,0,0,1,0,0,1,17,81,1,0,0,0,1,4.8,0,0,1,1,4.8,1,0,0,1,4.8,0,0,0,x,x,x,0,0,0,0,0,0,0,1,4.8,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,Unclassified,125,61,0,0,18,4,0,3,0,0,7,93,74.4,17,3,1,0,21,16.8,0,0,0,0,0,2,1,0,3,2.4,0,1,0,x,x,x,1,0,0,2,0,4,3.2,4,3.2,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,White - Any other White background,128,82,3,0,26,0,0,2,0,0,0,113,88.3,4,1,3,0,8,6.3,0,0,0,0,0,2,0,0,2,1.6,1,0,0,x,x,x,1,0,0,0,0,2,1.6,3,2.3,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,White - Irish,3,2,0,0,0,0,0,0,0,0,0,2,66.7,0,1,0,0,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Ethnicity,White - White British,240,119,2,0,52,1,0,13,0,0,15,202,84.2,8,6,1,0,15,6.3,0,0,2,2,0.8,5,0,3,8,3.3,2,3,0,x,x,x,0,0,0,0,2,7,2.9,6,2.5,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,New EHC plans,New EHC plans,765,430,5,0,155,7,0,28,0,0,24,649,84.8,35,12,5,0,52,6.8,0,0,5,5,0.7,15,1,3,19,2.5,5,7,0,x,x,x,2,0,0,3,4,21,2.7,19,2.5,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Sex,Female,243,104,1,0,61,2,0,9,0,0,14,191,78.6,16,5,3,0,24,9.9,0,0,2,2,0.8,9,0,1,10,4.1,4,5,0,x,x,x,1,0,0,0,1,11,4.5,5,2.1,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,Sex,Male,522,326,4,0,94,5,0,19,0,0,10,458,87.7,19,7,2,0,28,5.4,0,0,3,3,0.6,6,1,2,9,1.7,1,2,0,x,x,x,1,0,0,3,3,10,1.9,14,2.7,0,0,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 10,48,10,0,1,31,0,0,1,0,0,0,43,89.6,0,2,0,0,2,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,2.1,0,0,2,4.2,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 11,45,0,0,0,27,1,0,1,0,0,1,30,66.7,0,9,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,2.2,0,0,5,11.1,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 12,21,0,0,0,15,0,0,0,0,0,0,15,71.4,0,4,1,0,5,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,4.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 13,21,0,0,0,7,0,0,0,0,0,1,8,38.1,0,6,4,0,10,47.6,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,1,2,9.5,0,0,1,4.8,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 14,30,1,1,0,15,1,0,0,0,0,3,21,70,0,3,2,0,5,16.7,1,0,0,1,3.3,0,0,0,0,0,1,0,0,x,x,x,0,0,0,0,0,2,6.7,0,0,1,3.3,x,x
2024,Calendar year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,Age when plan started,age 15,32,0,0,0,19,0,0,1,0,0,2,22,68.8,0,1,4,0,5,15.6,0,0,0,0,0,0,1,0,1,3.1,2,1,0,x,x,x,0,0,0,0,0,3,9.4,0,0,1,3.1,x,x
