time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,num_new_plans,pc_new_plans
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Any other Mixed/Multiple ethnic background,3,1.219512195
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Any other White background,4,1.62601626
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Any other ethnic group,1,0.406504065
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Bangladeshi,27,10.97560976
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Caribbean,1,0.406504065
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Chinese,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,139,56.50406504
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Gypsy/Roma,2,0.81300813
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Indian,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Irish,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Irish traveller,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Pakistani,39,15.85365854
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,Unknown,8,3.25203252
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,White and Asian,2,0.81300813
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,White and Black African,2,0.81300813
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Ethnicity minor,White and Black Caribbean,4,1.62601626
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Sex,Female,92,37.39837398
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Sex,Male,154,62.60162602
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Sex,Not known,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Sex,Not specified,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Total,Total,246,100
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Asian/Asian British,59,15.56728232
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Black/African/Caribbean/Black British,14,3.693931398
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Mixed/Multiple ethnic groups,30,7.915567282
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Other ethnic group,9,2.374670185
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,Unknown,6,1.583113456
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity major,White,261,68.86543536
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,African,13,3.430079156
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other Asian background,4,1.055408971
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other Black/African/Caribbean background,1,0.263852243
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other Mixed/Multiple ethnic background,9,2.374670185
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other White background,13,3.430079156
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Any other ethnic group,9,2.374670185
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Bangladeshi,12,3.166226913
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Caribbean,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Chinese,2,0.527704485
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,247,65.17150396
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Gypsy/Roma,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Indian,1,0.263852243
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Irish,1,0.263852243
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Irish traveller,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Pakistani,40,10.55408971
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,Unknown,6,1.583113456
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,White and Asian,10,2.638522427
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,White and Black African,4,1.055408971
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Ethnicity minor,White and Black Caribbean,7,1.846965699
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Sex,Female,115,30.34300792
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Sex,Male,264,69.65699208
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Sex,Not known,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Sex,Not specified,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Total,Total,379,100
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Asian/Asian British,3,2.307692308
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Black/African/Caribbean/Black British,4,3.076923077
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Mixed/Multiple ethnic groups,8,6.153846154
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Other ethnic group,1,0.769230769
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,Unknown,8,6.153846154
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity major,White,106,81.53846154
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,African,4,3.076923077
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other Asian background,1,0.769230769
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other Black/African/Caribbean background,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other Mixed/Multiple ethnic background,5,3.846153846
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other White background,10,7.692307692
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Any other ethnic group,1,0.769230769
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Bangladeshi,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Caribbean,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Chinese,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,96,73.84615385
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Gypsy/Roma,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Indian,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Irish,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Irish traveller,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Pakistani,2,1.538461538
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,Unknown,8,6.153846154
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,White and Asian,3,2.307692308
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,White and Black African,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Ethnicity minor,White and Black Caribbean,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Sex,Female,45,34.61538462
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Sex,Male,85,65.38461538
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Sex,Not known,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Sex,Not specified,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Total,Total,130,100
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity major,Asian/Asian British,27,6.338028169
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity major,Black/African/Caribbean/Black British,6,1.408450704
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity major,Mixed/Multiple ethnic groups,21,4.929577465
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity major,Other ethnic group,5,1.17370892
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity major,Unknown,31,7.276995305
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity major,White,336,78.87323944
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,African,5,1.17370892
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Any other Asian background,3,0.704225352
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Any other Black/African/Caribbean background,1,0.234741784
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Any other Mixed/Multiple ethnic background,5,1.17370892
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Any other White background,8,1.877934272
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Any other ethnic group,5,1.17370892
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Bangladeshi,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Caribbean,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Chinese,2,0.469483568
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,328,76.99530516
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Gypsy/Roma,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Indian,4,0.938967136
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Irish,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Irish traveller,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Pakistani,18,4.225352113
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,Unknown,31,7.276995305
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,White and Asian,2,0.469483568
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,White and Black African,8,1.877934272
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Ethnicity minor,White and Black Caribbean,6,1.408450704
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Sex,Female,110,25.82159624
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Sex,Male,313,73.4741784
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Sex,Not known,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Sex,Not specified,3,0.704225352
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Total,Total,426,100
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity major,Asian/Asian British,30,7.8125
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity major,Black/African/Caribbean/Black British,12,3.125
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity major,Mixed/Multiple ethnic groups,22,5.729166667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity major,Other ethnic group,1,0.260416667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity major,Unknown,48,12.5
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity major,White,271,70.57291667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,African,8,2.083333333
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Any other Asian background,4,1.041666667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Any other Black/African/Caribbean background,1,0.260416667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Any other Mixed/Multiple ethnic background,14,3.645833333
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Any other White background,5,1.302083333
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Any other ethnic group,1,0.260416667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Bangladeshi,7,1.822916667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Caribbean,3,0.78125
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Chinese,1,0.260416667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,266,69.27083333
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Gypsy/Roma,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Indian,1,0.260416667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Irish,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Irish traveller,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Pakistani,17,4.427083333
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,Unknown,48,12.5
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,White and Asian,4,1.041666667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,White and Black African,1,0.260416667
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Ethnicity minor,White and Black Caribbean,3,0.78125
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Sex,Female,114,29.6875
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Sex,Male,270,70.3125
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Sex,Not known,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Sex,Not specified,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Total,Total,384,100
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity major,Asian/Asian British,61,13.99082569
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity major,Black/African/Caribbean/Black British,26,5.963302752
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity major,Mixed/Multiple ethnic groups,37,8.486238532
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity major,Other ethnic group,9,2.064220183
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity major,Unknown,22,5.04587156
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity major,White,281,64.44954128
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,African,16,3.669724771
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Any other Asian background,8,1.834862385
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Any other Black/African/Caribbean background,8,1.834862385
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Any other Mixed/Multiple ethnic background,14,3.211009174
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Any other White background,13,2.981651376
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Any other ethnic group,9,2.064220183
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Bangladeshi,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Caribbean,2,0.458715596
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Chinese,14,3.211009174
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,264,60.55045872
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Gypsy/Roma,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Indian,13,2.981651376
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Irish,4,0.917431193
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Irish traveller,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Pakistani,26,5.963302752
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,Unknown,22,5.04587156
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,White and Asian,5,1.146788991
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,White and Black African,5,1.146788991
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Ethnicity minor,White and Black Caribbean,13,2.981651376
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Sex,Female,105,24.08256881
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Sex,Male,331,75.91743119
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Sex,Not known,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Sex,Not specified,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Total,Total,436,100
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity major,Asian/Asian British,6,1.348314607
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity major,Black/African/Caribbean/Black British,3,0.674157303
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity major,Mixed/Multiple ethnic groups,20,4.494382022
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity major,Other ethnic group,9,2.02247191
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity major,Unknown,21,4.719101124
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity major,White,386,86.74157303
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,African,2,0.449438202
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Any other Asian background,1,0.224719101
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Any other Black/African/Caribbean background,1,0.224719101
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Any other Mixed/Multiple ethnic background,10,2.247191011
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Any other White background,10,2.247191011
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Any other ethnic group,9,2.02247191
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Bangladeshi,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Caribbean,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Chinese,1,0.224719101
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,375,84.26966292
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Gypsy/Roma,1,0.224719101
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Indian,2,0.449438202
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Irish,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Irish traveller,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Pakistani,2,0.449438202
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,Unknown,21,4.719101124
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,White and Asian,2,0.449438202
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,White and Black African,5,1.123595506
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Ethnicity minor,White and Black Caribbean,3,0.674157303
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Sex,Female,114,25.61797753
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Sex,Male,331,74.38202247
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Sex,Not known,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Sex,Not specified,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Total,Total,445,100
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity major,Asian/Asian British,1,0.465116279
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity major,Black/African/Caribbean/Black British,2,0.930232558
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity major,Mixed/Multiple ethnic groups,6,2.790697674
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity major,Other ethnic group,1,0.465116279
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity major,Unknown,34,15.81395349
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity major,White,171,79.53488372
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,African,1,0.465116279
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Any other Asian background,1,0.465116279
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Any other Black/African/Caribbean background,1,0.465116279
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Any other Mixed/Multiple ethnic background,4,1.860465116
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Any other White background,5,2.325581395
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Any other ethnic group,1,0.465116279
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Bangladeshi,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Caribbean,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Chinese,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,166,77.20930233
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Gypsy/Roma,0,0
2022,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Ethnicity minor,Indian,0,0
