time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,age,ehcp_or_statement,num_new_plans,pc_new_plans
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Age 20 to 25,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Age 20 to 25,Total,5,2.1097
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Age 5 to 10,EHCP,90,37.9747
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Age 5 to 10,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Age 5 to 10,Total,90,37.97468
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Total,EHCP,237,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Total,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Total,Total,237,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Under 5,EHCP,53,22.3629
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Under 5,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Under 5,Total,53,22.36287
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 11 to 15,EHCP,35,18.2292
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 11 to 15,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 11 to 15,Total,35,18.22917
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 16 to 19,EHCP,12,6.25
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 16 to 19,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 16 to 19,Total,12,6.25
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 20 to 25,EHCP,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 20 to 25,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 20 to 25,Total,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 5 to 10,EHCP,80,41.6667
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 5 to 10,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Age 5 to 10,Total,80,41.66667
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Total,EHCP,192,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Total,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Total,Total,192,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Under 5,EHCP,65,33.8542
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Under 5,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Under 5,Total,65,33.85417
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 11 to 15,EHCP,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 11 to 15,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 11 to 15,Total,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 16 to 19,EHCP,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 16 to 19,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 16 to 19,Total,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 20 to 25,EHCP,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 20 to 25,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 20 to 25,Total,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 5 to 10,EHCP,1,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 5 to 10,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Age 5 to 10,Total,1,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Total,EHCP,1,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Total,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Total,Total,1,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Under 5,EHCP,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Under 5,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,Under 5,Total,0,0
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 11 to 15,EHCP,75,18.0723
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 11 to 15,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 11 to 15,Total,75,18.07229
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 16 to 19,EHCP,14,3.37349
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 16 to 19,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 16 to 19,Total,14,3.37349
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 20 to 25,EHCP,3,0.72289
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 20 to 25,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 20 to 25,Total,3,0.72289
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 5 to 10,EHCP,187,45.0602
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 5 to 10,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Age 5 to 10,Total,187,45.06024
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Total,EHCP,415,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Total,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Total,Total,415,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Under 5,EHCP,136,32.7711
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Under 5,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Under 5,Total,136,32.77108
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 11 to 15,EHCP,85,22.1354
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 11 to 15,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 11 to 15,Total,85,22.13542
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 16 to 19,EHCP,36,9.375
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 16 to 19,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 16 to 19,Total,36,9.375
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 20 to 25,EHCP,19,4.94792
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 20 to 25,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 20 to 25,Total,19,4.94792
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 5 to 10,EHCP,178,46.3542
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 5 to 10,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Age 5 to 10,Total,178,46.35417
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Total,EHCP,384,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Total,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Total,Total,384,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Under 5,EHCP,66,17.1875
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Under 5,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Under 5,Total,66,17.1875
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 11 to 15,EHCP,79,20.8995
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 11 to 15,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 11 to 15,Total,79,20.89947
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 16 to 19,EHCP,20,5.29101
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 16 to 19,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 16 to 19,Total,20,5.29101
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 20 to 25,EHCP,5,1.32275
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 20 to 25,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 20 to 25,Total,5,1.32275
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 5 to 10,EHCP,182,48.1482
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 5 to 10,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Age 5 to 10,Total,182,48.14815
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Total,EHCP,378,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Total,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Total,Total,378,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Under 5,EHCP,92,24.3386
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Under 5,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000009,835,Dorset,Under 5,Total,92,24.33862
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 11 to 15,EHCP,83,16.1479
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 11 to 15,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 11 to 15,Total,83,16.14786
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 16 to 19,EHCP,20,3.89105
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 16 to 19,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 16 to 19,Total,20,3.89105
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 20 to 25,EHCP,4,0.77821
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 20 to 25,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 20 to 25,Total,4,0.77821
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 5 to 10,EHCP,295,57.393
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 5 to 10,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Age 5 to 10,Total,295,57.393
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Total,EHCP,514,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Total,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Total,Total,514,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Under 5,EHCP,112,21.7899
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Under 5,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Under 5,Total,112,21.78988
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 11 to 15,EHCP,93,30.7947
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 11 to 15,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 11 to 15,Total,93,30.7947
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 16 to 19,EHCP,34,11.2583
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 16 to 19,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 16 to 19,Total,34,11.25828
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 20 to 25,EHCP,11,3.64238
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 20 to 25,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 20 to 25,Total,11,3.64238
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 5 to 10,EHCP,110,36.4238
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 5 to 10,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Age 5 to 10,Total,110,36.42384
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Total,EHCP,302,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Total,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Total,Total,302,100
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Under 5,EHCP,54,17.8808
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Under 5,Statement,z,z
2017,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,Under 5,Total,54,17.88079
2016,Calendar year,National,E92000001,England,,,,,,Age 11 to 15,EHCP,8097,22.4331
2016,Calendar year,National,E92000001,England,,,,,,Age 11 to 15,Statement,z,z
2016,Calendar year,National,E92000001,England,,,,,,Age 11 to 15,Total,8097,22.43309
2016,Calendar year,National,E92000001,England,,,,,,Age 16 to 19,EHCP,2030,5.6242
2016,Calendar year,National,E92000001,England,,,,,,Age 16 to 19,Statement,z,z
2016,Calendar year,National,E92000001,England,,,,,,Age 16 to 19,Total,2030,5.6242
2016,Calendar year,National,E92000001,England,,,,,,Age 20 to 25,EHCP,747,2.0696
2016,Calendar year,National,E92000001,England,,,,,,Age 20 to 25,Statement,z,z
2016,Calendar year,National,E92000001,England,,,,,,Age 20 to 25,Total,747,2.0696
2016,Calendar year,National,E92000001,England,,,,,,Age 5 to 10,EHCP,16166,44.7886
2016,Calendar year,National,E92000001,England,,,,,,Age 5 to 10,Statement,z,z
2016,Calendar year,National,E92000001,England,,,,,,Age 5 to 10,Total,16166,44.78861
2016,Calendar year,National,E92000001,England,,,,,,Total,EHCP,36094,100
2016,Calendar year,National,E92000001,England,,,,,,Total,Statement,z,z
2016,Calendar year,National,E92000001,England,,,,,,Total,Total,36094,100
2016,Calendar year,National,E92000001,England,,,,,,Under 5,EHCP,9054,25.0845
2016,Calendar year,National,E92000001,England,,,,,,Under 5,Statement,z,z
2016,Calendar year,National,E92000001,England,,,,,,Under 5,Total,9054,25.0845
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 11 to 15,EHCP,494,26.7896
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 11 to 15,Statement,z,z
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 11 to 15,Total,494,26.78959
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 16 to 19,EHCP,119,6.45336
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 16 to 19,Statement,z,z
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 16 to 19,Total,119,6.45336
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 20 to 25,EHCP,61,3.30803
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 20 to 25,Statement,z,z
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 20 to 25,Total,61,3.30803
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 5 to 10,EHCP,755,40.9436
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 5 to 10,Statement,z,z
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Age 5 to 10,Total,755,40.9436
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Total,EHCP,1844,100
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Total,Statement,z,z
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Total,Total,1844,100
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Under 5,EHCP,415,22.5054
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Under 5,Statement,z,z
2016,Calendar year,Regional,E92000001,England,E12000001,North East,,,,Under 5,Total,415,22.50542
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 11 to 15,EHCP,8,15.3846
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 11 to 15,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 11 to 15,Total,8,15.38462
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 16 to 19,EHCP,3,5.76923
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 16 to 19,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 16 to 19,Total,3,5.76923
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 20 to 25,EHCP,0,0
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 20 to 25,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 20 to 25,Total,0,0
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 5 to 10,EHCP,35,67.3077
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 5 to 10,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Age 5 to 10,Total,35,67.30769
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Total,EHCP,52,100
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Total,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Total,Total,52,100
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Under 5,EHCP,6,11.5385
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Under 5,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Under 5,Total,6,11.53846
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 11 to 15,EHCP,49,27.8409
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 11 to 15,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 11 to 15,Total,49,27.84091
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 16 to 19,EHCP,31,17.6136
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 16 to 19,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 16 to 19,Total,31,17.61364
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 20 to 25,EHCP,14,7.95455
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 20 to 25,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 20 to 25,Total,14,7.95455
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 5 to 10,EHCP,43,24.4318
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 5 to 10,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Age 5 to 10,Total,43,24.43182
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Total,EHCP,176,100
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Total,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Total,Total,176,100
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Under 5,EHCP,39,22.1591
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Under 5,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Under 5,Total,39,22.15909
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 11 to 15,EHCP,38,27.9412
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 11 to 15,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 11 to 15,Total,38,27.94118
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 16 to 19,EHCP,3,2.20588
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 16 to 19,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 16 to 19,Total,3,2.20588
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 20 to 25,EHCP,0,0
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 20 to 25,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 20 to 25,Total,0,0
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 5 to 10,EHCP,64,47.0588
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 5 to 10,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Age 5 to 10,Total,64,47.05882
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Total,EHCP,136,100
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Total,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Total,Total,136,100
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Under 5,EHCP,31,22.7941
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Under 5,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Under 5,Total,31,22.79412
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 11 to 15,EHCP,34,19.4286
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 11 to 15,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 11 to 15,Total,34,19.42857
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 16 to 19,EHCP,9,5.14286
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 16 to 19,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 16 to 19,Total,9,5.14286
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 20 to 25,EHCP,22,12.5714
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 20 to 25,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 20 to 25,Total,22,12.57143
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 5 to 10,EHCP,76,43.4286
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 5 to 10,Statement,z,z
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Age 5 to 10,Total,76,43.42857
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Total,EHCP,175,100
2016,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,Total,Statement,z,z
