time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,num_caseload,pc_caseload
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,61306,74.0240766
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,Gypsy/Roma,120,0.144894288
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,Indian,841,1.015467465
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,Irish,193,0.233038312
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,Irish traveller,75,0.09055893
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,Pakistani,4072,4.916746157
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,Unknown,4323,5.219816709
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,White and Asian,798,0.963547012
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,White and Black African,642,0.775184438
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Ethnicity minor,White and Black Caribbean,1000,1.207452396
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Sex,Female,23595,28.48983929
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Sex,Male,59224,71.51016071
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Sex,Not known,0,0
2024,Calendar year,Regional,E92000001,England,E12000002,North West,,,,Total,Total,82819,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity major,Asian/Asian British,22,0.967032967
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity major,Black/African/Caribbean/Black British,21,0.923076923
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity major,Mixed/Multiple ethnic groups,55,2.417582418
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity major,Other ethnic group,13,0.571428571
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity major,Unknown,98,4.307692308
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity major,White,2066,90.81318681
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,African,11,0.483516484
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Any other Asian background,13,0.571428571
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Any other Black/African/Caribbean background,8,0.351648352
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Any other Mixed/Multiple ethnic background,25,1.098901099
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Any other White background,29,1.274725275
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Any other ethnic group,13,0.571428571
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Bangladeshi,3,0.131868132
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Caribbean,2,0.087912088
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Chinese,2,0.087912088
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,2030,89.23076923
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Gypsy/Roma,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Indian,4,0.175824176
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Irish,5,0.21978022
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Irish traveller,2,0.087912088
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Pakistani,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,Unknown,98,4.307692308
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,White and Asian,11,0.483516484
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,White and Black African,12,0.527472527
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Ethnicity minor,White and Black Caribbean,7,0.307692308
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Sex,Female,611,26.85714286
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Sex,Male,1664,73.14285714
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Total,Total,2275,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity major,Asian/Asian British,215,3.694158076
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity major,Black/African/Caribbean/Black British,335,5.756013746
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity major,Mixed/Multiple ethnic groups,294,5.051546392
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity major,Other ethnic group,177,3.041237113
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity major,Unknown,343,5.89347079
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity major,White,4456,76.56357388
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,African,191,3.281786942
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Any other Asian background,75,1.288659794
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Any other Black/African/Caribbean background,123,2.113402062
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Any other Mixed/Multiple ethnic background,156,2.680412371
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Any other White background,187,3.213058419
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Any other ethnic group,177,3.041237113
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Bangladeshi,26,0.446735395
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Caribbean,21,0.360824742
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Chinese,48,0.824742268
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,4246,72.95532646
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Gypsy/Roma,6,0.103092784
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Indian,32,0.549828179
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Irish,12,0.206185567
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Irish traveller,5,0.085910653
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Pakistani,34,0.58419244
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,Unknown,343,5.89347079
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,White and Asian,27,0.463917526
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,White and Black African,63,1.082474227
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Ethnicity minor,White and Black Caribbean,48,0.824742268
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Sex,Female,1677,28.81443299
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Sex,Male,4143,71.18556701
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Total,Total,5820,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity major,Asian/Asian British,16,1.003134796
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity major,Black/African/Caribbean/Black British,12,0.752351097
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity major,Mixed/Multiple ethnic groups,28,1.755485893
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity major,Other ethnic group,4,0.250783699
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity major,Unknown,112,7.021943574
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity major,White,1423,89.21630094
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,African,6,0.376175549
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Any other Asian background,11,0.689655172
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Any other Black/African/Caribbean background,6,0.376175549
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Any other Mixed/Multiple ethnic background,8,0.501567398
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Any other White background,16,1.003134796
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Any other ethnic group,4,0.250783699
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Bangladeshi,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Caribbean,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Chinese,3,0.188087774
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1402,87.89968652
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Gypsy/Roma,1,0.062695925
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Indian,1,0.062695925
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Irish,1,0.062695925
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Irish traveller,3,0.188087774
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Pakistani,1,0.062695925
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,Unknown,112,7.021943574
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,White and Asian,6,0.376175549
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,White and Black African,7,0.438871473
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Ethnicity minor,White and Black Caribbean,7,0.438871473
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Sex,Female,453,28.40125392
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Sex,Male,1142,71.59874608
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Total,Total,1595,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity major,Asian/Asian British,33,1.059050064
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity major,Black/African/Caribbean/Black British,22,0.706033376
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity major,Mixed/Multiple ethnic groups,77,2.471116816
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity major,Other ethnic group,19,0.609756098
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity major,Unknown,46,1.476251605
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity major,White,2919,93.67779204
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,African,9,0.288831836
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Any other Asian background,13,0.41720154
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Any other Black/African/Caribbean background,12,0.385109114
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Any other Mixed/Multiple ethnic background,41,1.315789474
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Any other White background,78,2.503209243
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Any other ethnic group,19,0.609756098
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Bangladeshi,6,0.192554557
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Caribbean,1,0.032092426
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Chinese,6,0.192554557
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,2830,90.82156611
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Gypsy/Roma,1,0.032092426
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Indian,7,0.224646983
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Irish,10,0.320924262
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Irish traveller,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Pakistani,1,0.032092426
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,Unknown,46,1.476251605
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,White and Asian,13,0.41720154
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,White and Black African,11,0.353016688
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Ethnicity minor,White and Black Caribbean,12,0.385109114
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Sex,Female,873,28.01668806
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Sex,Male,2243,71.98331194
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Total,Total,3116,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Asian/Asian British,80,1.807092839
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Black/African/Caribbean/Black British,21,0.47436187
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Mixed/Multiple ethnic groups,143,3.23017845
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Other ethnic group,7,0.158120623
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,Unknown,81,1.8296815
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity major,White,4095,92.50056472
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,African,16,0.361418568
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other Asian background,25,0.564716512
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other Black/African/Caribbean background,3,0.067765981
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other Mixed/Multiple ethnic background,43,0.971312401
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other White background,55,1.242376327
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Any other ethnic group,7,0.158120623
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Bangladeshi,28,0.632482494
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Caribbean,2,0.045177321
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Chinese,14,0.316241247
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,4021,90.82900384
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Gypsy/Roma,2,0.045177321
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Indian,13,0.293652586
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Irish,17,0.384007228
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Irish traveller,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Pakistani,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,Unknown,81,1.8296815
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,White and Asian,41,0.92613508
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,White and Black African,30,0.677659815
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Ethnicity minor,White and Black Caribbean,29,0.655071154
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Sex,Female,1285,29.02642873
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Sex,Male,3142,70.97357127
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Total,Total,4427,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Asian/Asian British,661,20.00605327
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Black/African/Caribbean/Black British,214,6.476997579
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Mixed/Multiple ethnic groups,169,5.115012107
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Other ethnic group,55,1.66464891
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,Unknown,97,2.935835351
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity major,White,2108,63.80145278
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,African,182,5.508474576
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other Asian background,41,1.240920097
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other Black/African/Caribbean background,26,0.786924939
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other Mixed/Multiple ethnic background,56,1.694915254
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other White background,69,2.088377724
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Any other ethnic group,55,1.66464891
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Bangladeshi,11,0.332929782
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Caribbean,6,0.181598063
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Chinese,8,0.242130751
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,2019,61.10774818
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Gypsy/Roma,13,0.39346247
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Indian,196,5.93220339
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Irish,6,0.181598063
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Irish traveller,1,0.030266344
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Pakistani,405,12.25786925
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,Unknown,97,2.935835351
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,White and Asian,48,1.452784504
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,White and Black African,27,0.817191283
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Ethnicity minor,White and Black Caribbean,38,1.150121065
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Sex,Female,971,29.38861985
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Sex,Male,2333,70.61138015
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Total,Total,3304,100
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity major,Asian/Asian British,281,10.46165302
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity major,Black/African/Caribbean/Black British,79,2.941176471
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity major,Mixed/Multiple ethnic groups,158,5.882352941
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity major,Other ethnic group,42,1.56366344
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity major,Unknown,83,3.090096798
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity major,White,2043,76.06105733
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,African,54,2.010424423
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Any other Asian background,49,1.824274013
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Any other Black/African/Caribbean background,18,0.670141474
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Any other Mixed/Multiple ethnic background,55,2.047654505
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Any other White background,64,2.382725242
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Any other ethnic group,42,1.56366344
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Bangladeshi,4,0.148920328
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Caribbean,7,0.260610573
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Chinese,6,0.223380491
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1957,72.85927029
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Gypsy/Roma,7,0.260610573
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Indian,7,0.260610573
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Irish,8,0.297840655
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Irish traveller,7,0.260610573
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Pakistani,215,8.00446761
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,Unknown,83,3.090096798
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,White and Asian,50,1.861504095
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,White and Black African,17,0.632911392
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Ethnicity minor,White and Black Caribbean,36,1.340282949
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Sex,Female,797,29.67237528
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Sex,Male,1889,70.32762472
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Sex,Not known,0,0
2024,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Total,Total,2686,100
