time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,dmo,dco,dmodcofunction
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Y,N,N
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Y,N,N
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Y,N,N
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Y,N,N
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Y,N,N
2021,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Y,N,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Y,R,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,N,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Y,Y,N
2021,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Y,Y,N
