time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,age,ehcp_or_statement,num_caseload,pc_caseload,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 20 to 25,Total,46,3.35033,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 5 to 10,EHCP,202,36.8613,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 5 to 10,Statement,268,32.4849,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 5 to 10,Total,470,34.23161,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Total,EHCP,548,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Total,Statement,825,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Total,Total,1373,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Under 5,EHCP,35,6.38686,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Under 5,Statement,1,0.12121,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Under 5,Total,36,2.622,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 11 to 15,EHCP,519,27.5186,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 11 to 15,Statement,1107,54.0791,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 11 to 15,Total,1626,41.34249,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 16 to 19,EHCP,421,22.3224,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 16 to 19,Statement,374,18.2706,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 16 to 19,Total,795,20.21358,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 20 to 25,EHCP,109,5.77943,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 20 to 25,Total,109,2.77142,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 5 to 10,EHCP,663,35.1538,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 5 to 10,Statement,565,27.6014,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 5 to 10,Total,1228,31.22298,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Total,EHCP,1886,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Total,Statement,2047,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Total,Total,3933,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Under 5,EHCP,174,9.22587,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Under 5,Statement,1,0.04885,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Under 5,Total,175,4.44953,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 11 to 15,EHCP,384,28.6781,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 11 to 15,Statement,875,45.5492,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 11 to 15,Total,1259,38.61963,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 16 to 19,EHCP,385,28.7528,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 16 to 19,Statement,411,21.3951,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 16 to 19,Total,796,24.41718,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 20 to 25,EHCP,102,7.61763,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 20 to 25,Total,102,3.12883,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 5 to 10,EHCP,407,30.3958,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 5 to 10,Statement,635,33.0557,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 5 to 10,Total,1042,31.96319,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Total,EHCP,1339,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Total,Statement,1921,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Total,Total,3260,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Under 5,EHCP,61,4.55564,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Under 5,Statement,0,0,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Under 5,Total,61,1.87117,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 11 to 15,EHCP,494,28.7879,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 11 to 15,Statement,584,59.8361,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 11 to 15,Total,1078,40.04458,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 16 to 19,EHCP,606,35.3147,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 16 to 19,Statement,22,2.2541,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 16 to 19,Total,628,23.32838,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 20 to 25,EHCP,89,5.18648,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 20 to 25,Total,89,3.30609,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 5 to 10,EHCP,472,27.5058,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 5 to 10,Statement,370,37.9098,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 5 to 10,Total,842,31.27786,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Total,EHCP,1716,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Total,Statement,976,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Total,Total,2692,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Under 5,EHCP,55,3.20513,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Under 5,Statement,0,0,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Under 5,Total,55,2.04309,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 11 to 15,EHCP,5790,32.106,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 11 to 15,Statement,7198,51.1367,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 11 to 15,Total,12988,40.44846,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 16 to 19,EHCP,4644,25.7514,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 16 to 19,Statement,1540,10.9406,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 16 to 19,Total,6184,19.2588,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 20 to 25,EHCP,517,2.86681,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 20 to 25,Total,517,1.61009,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 5 to 10,EHCP,5982,33.1707,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 5 to 10,Statement,5332,37.8801,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 5 to 10,Total,11314,35.23513,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Total,EHCP,18034,100,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Total,Statement,14076,100,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Total,Total,32110,100,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Under 5,EHCP,1101,6.10513,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Under 5,Statement,6,0.04263,,,,,,,,
2017,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Under 5,Total,1107,3.44752,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 11 to 15,EHCP,215,24.5995,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 11 to 15,Statement,393,55.1966,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 11 to 15,Total,608,38.33544,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 16 to 19,EHCP,320,36.6133,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 16 to 19,Statement,52,7.30337,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 16 to 19,Total,372,23.45523,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 20 to 25,EHCP,59,6.75057,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 20 to 25,Total,59,3.72005,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 5 to 10,EHCP,216,24.714,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 5 to 10,Statement,267,37.5,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 5 to 10,Total,483,30.45397,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Total,EHCP,874,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Total,Statement,712,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Total,Total,1586,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Under 5,EHCP,64,7.32265,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Under 5,Statement,0,0,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Under 5,Total,64,4.03531,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 11 to 15,EHCP,263,31.5348,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 11 to 15,Statement,215,48.0984,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 11 to 15,Total,478,37.3146,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 16 to 19,EHCP,200,23.9808,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 16 to 19,Statement,10,2.23714,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 16 to 19,Total,210,16.39344,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 20 to 25,EHCP,25,2.9976,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 20 to 25,Total,25,1.9516,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 5 to 10,EHCP,312,37.4101,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 5 to 10,Statement,222,49.6644,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 5 to 10,Total,534,41.68618,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Total,EHCP,834,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Total,Statement,447,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Total,Total,1281,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Under 5,EHCP,34,4.07674,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Under 5,Statement,0,0,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Under 5,Total,34,2.65418,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 11 to 15,EHCP,299,39.7078,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 11 to 15,Statement,125,35.7143,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 11 to 15,Total,424,38.44062,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 16 to 19,EHCP,196,26.0292,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 16 to 19,Statement,8,2.28571,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 16 to 19,Total,204,18.49501,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 20 to 25,EHCP,18,2.39044,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 20 to 25,Total,18,1.63191,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 5 to 10,EHCP,185,24.5684,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 5 to 10,Statement,216,61.7143,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 5 to 10,Total,401,36.35539,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Total,EHCP,753,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Total,Statement,350,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Total,Total,1103,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Under 5,EHCP,55,7.30412,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Under 5,Statement,1,0.28571,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Under 5,Total,56,5.07706,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 11 to 15,EHCP,211,29.3056,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 11 to 15,Statement,247,46.6919,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 11 to 15,Total,458,36.66934,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 16 to 19,EHCP,180,25,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 16 to 19,Statement,91,17.2023,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 16 to 19,Total,271,21.69736,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 20 to 25,EHCP,2,0.27778,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 20 to 25,Total,2,0.16013,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 5 to 10,EHCP,279,38.75,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 5 to 10,Statement,191,36.1059,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 5 to 10,Total,470,37.6301,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Total,EHCP,720,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Total,Statement,529,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Total,Total,1249,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Under 5,EHCP,48,6.66667,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Under 5,Statement,0,0,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Under 5,Total,48,3.84307,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 11 to 15,EHCP,244,29.5758,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 11 to 15,Statement,98,70.5036,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 11 to 15,Total,342,35.47718,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 16 to 19,EHCP,180,21.8182,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 16 to 19,Statement,0,0,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 16 to 19,Total,180,18.6722,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 20 to 25,EHCP,26,3.15152,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 20 to 25,Total,26,2.6971,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 5 to 10,EHCP,329,39.8788,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 5 to 10,Statement,41,29.4964,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 5 to 10,Total,370,38.38174,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Total,EHCP,825,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Total,Statement,139,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Total,Total,964,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Under 5,EHCP,46,5.57576,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Under 5,Statement,0,0,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Under 5,Total,46,4.77178,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 11 to 15,EHCP,292,33.2574,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 11 to 15,Statement,224,41.0256,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 11 to 15,Total,516,36.23596,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 16 to 19,EHCP,235,26.7654,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 16 to 19,Statement,43,7.87546,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 16 to 19,Total,278,19.52247,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 20 to 25,EHCP,26,2.96128,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 20 to 25,Total,26,1.82584,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 5 to 10,EHCP,246,28.0182,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 5 to 10,Statement,277,50.7326,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 5 to 10,Total,523,36.72753,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Total,EHCP,878,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Total,Statement,546,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Total,Total,1424,100,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Under 5,EHCP,79,8.99772,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Under 5,Statement,2,0.3663,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Under 5,Total,81,5.6882,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 11 to 15,EHCP,738,34.1035,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 11 to 15,Statement,686,54.2293,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 11 to 15,Total,1424,41.52814,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 16 to 19,EHCP,623,28.7893,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 16 to 19,Statement,48,3.79447,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 16 to 19,Total,671,19.56839,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 20 to 25,EHCP,78,3.60444,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 20 to 25,Statement,z,z,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 20 to 25,Total,78,2.27472,,,,,,,,
2017,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 5 to 10,EHCP,598,27.634,,,,,,,,
