time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,ehcp_or_statement,age,weeks,num_children_yp
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,EHCP,20 to 25,52,1
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,EHCP,Total,38 to 51,23
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,EHCP,Total,52,9
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,5 to 10,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,11 to 15,38 to 51,2
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,16 to 19,38 to 51,6
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,20 to 25,38 to 51,2
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,5 to 10,52,0
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,11 to 15,52,0
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,16 to 19,52,1
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,20 to 25,52,1
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,Total,38 to 51,10
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",EHCP,Total,52,2
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,5 to 10,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,11 to 15,38 to 51,2
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,16 to 19,38 to 51,3
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,20 to 25,38 to 51,4
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,5 to 10,52,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,11 to 15,52,8
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,16 to 19,52,6
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,20 to 25,52,1
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,Total,38 to 51,9
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,EHCP,Total,52,15
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,5 to 10,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,11 to 15,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,16 to 19,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,20 to 25,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,5 to 10,52,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,11 to 15,52,3
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,16 to 19,52,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,20 to 25,52,0
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,Total,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,EHCP,Total,52,3
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,5 to 10,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,11 to 15,38 to 51,7
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,16 to 19,38 to 51,6
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,20 to 25,38 to 51,4
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,5 to 10,52,3
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,11 to 15,52,2
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,16 to 19,52,6
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,20 to 25,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,Total,38 to 51,18
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,EHCP,Total,52,11
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,5 to 10,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,11 to 15,38 to 51,8
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,16 to 19,38 to 51,5
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,20 to 25,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,5 to 10,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,11 to 15,52,2
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,16 to 19,52,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,20 to 25,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,Total,38 to 51,13
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,EHCP,Total,52,3
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,5 to 10,38 to 51,9
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,11 to 15,38 to 51,26
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,16 to 19,38 to 51,29
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,20 to 25,38 to 51,17
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,5 to 10,52,8
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,11 to 15,52,17
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,16 to 19,52,18
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,20 to 25,52,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,Total,38 to 51,81
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,EHCP,Total,52,44
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,5 to 10,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,11 to 15,38 to 51,3
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,16 to 19,38 to 51,5
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,20 to 25,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,5 to 10,52,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,11 to 15,52,8
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,16 to 19,52,2
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,20 to 25,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,Total,38 to 51,9
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,EHCP,Total,52,11
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,5 to 10,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,11 to 15,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,16 to 19,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,20 to 25,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,5 to 10,52,0
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,11 to 15,52,7
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,16 to 19,52,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,20 to 25,52,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,Total,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,EHCP,Total,52,9
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,5 to 10,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,11 to 15,38 to 51,8
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,16 to 19,38 to 51,10
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,20 to 25,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,5 to 10,52,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,11 to 15,52,2
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,16 to 19,52,1
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,20 to 25,52,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,Total,38 to 51,20
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,EHCP,Total,52,3
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,5 to 10,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,11 to 15,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,16 to 19,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,20 to 25,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,under 5,52,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,5 to 10,52,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,11 to 15,52,3
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,16 to 19,52,3
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,20 to 25,52,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,under 5,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,5 to 10,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,11 to 15,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,16 to 19,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,under 5,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,5 to 10,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,11 to 15,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,16 to 19,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,Total,38 to 51,1
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,EHCP,Total,52,6
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,Total,38 to 51,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,statement,Total,52,z
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,EHCP,under 5,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,EHCP,5 to 10,38 to 51,0
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,EHCP,11 to 15,38 to 51,0
